Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,PCA1,PCA2,Cluster
22,0,3,67335.6230383871,4,0,1,46688.96736976688,0,-33574.39605178377,17649.360263218194,0
18,1,6,7393.039075815655,3,1,1,137973.45905333248,0,57550.15818316616,-42536.08154505399,1
34,0,6,81535.41341503657,2,1,0,94510.1039229858,0,14284.381911921606,31721.76321513528,2
39,0,3,64687.954331920104,3,1,1,85709.71110914725,0,5439.1592752176075,14897.797353116512,2
51,1,7,17119.167959052516,1,1,1,65939.94010009704,0,-14457.206718638903,-32618.17786710938,0
62,1,4,63071.54211994303,2,1,0,113879.92227324528,0,33604.96652942413,13206.379841705115,2
58,0,5,59620.796256587026,1,1,0,89025.47247002822,1,8741.416250470967,9821.82809973188,2
46,0,9,6485.298549480056,1,1,1,121515.91866515166,0,41090.25915834101,-43399.99608030605,1
21,1,6,26693.219784575627,4,1,1,56435.04854866266,0,-23936.571135929684,-23018.85055780486,0
22,0,4,39094.16228892813,4,1,0,108282.01873097138,0,27943.236202235465,-10756.008999406266,1
28,1,8,24488.852947698015,2,1,1,142081.97423923155,0,61704.18120994988,-25451.268348485428,1
68,0,9,24316.16877954408,4,1,1,49188.63161787988,0,-31189.29171741337,-25376.597545106662,0
38,1,5,57294.84736974183,3,1,1,147340.2346908183,0,67049.7781543926,7340.60818650751,2
52,1,2,47085.9017060439,2,0,0,67473.81549486076,1,-12843.541990227153,-2655.6347279604306,0
29,1,6,66729.2181728008,4,0,1,15394.52867831643,0,-64870.33848761223,17126.28769484249,0
43,0,8,95640.70871099168,4,1,0,60078.1669262583,0,-20109.873701515637,45918.69311479615,0
68,0,5,66055.60446012119,3,1,1,30949.92488994612,0,-49316.79092507427,16411.255791120864,0
36,0,1,58209.593228254176,1,0,0,52599.952400880415,1,-27687.732504627056,8507.623160323907,0
62,0,8,84755.94916654978,3,0,0,23435.746427658207,0,-56781.14790661383,35131.54279314401,0
24,1,9,63207.31105670358,1,1,1,34948.504770929125,0,-45325.8098005895,13552.325163260874,0
64,1,1,16556.127030880096,4,1,0,27737.853593990472,1,-52660.656980643515,-33079.49311824115,0
24,1,8,31474.869945846283,1,1,0,16086.680873623998,0,-64272.06328115568,-18129.778596447977,0
43,0,2,73336.02826844045,1,1,1,51466.09218997435,0,-28781.31032186761,23637.023790836327,0
57,0,4,73838.23830270201,4,1,0,141734.403441852,0,61488.0182490298,23898.867551088704,2
22,0,2,98700.87503089591,2,0,0,142915.0580038438,1,62734.87214923372,48758.27232252382,2
38,1,2,62697.48784023066,3,1,0,128530.50950677536,1,48254.505688584366,12793.315629517536,2
31,0,3,89954.51880859054,4,0,0,11699.673144712522,0,-68503.33708806668,40361.34457256368,0
21,0,8,5458.031058952706,3,0,1,13937.28571850827,0,-66490.72790059338,-44140.801883967426,0
40,1,4,56622.23448106485,3,1,1,11450.040391914989,0,-68841.72539440221,7029.8431287187195,0
59,1,7,91984.80247021955,1,1,1,61329.61197086021,0,-18868.16788644639,42259.46750982111,0
37,0,3,28724.423517819552,4,0,0,147236.11460819695,0,66869.58173524383,-21229.43712806059,1
32,1,3,15487.66037942092,2,1,1,135557.29408013655,0,55155.556022883466,-34435.055230568476,1
67,0,2,35051.01600967603,3,0,0,45074.90841598577,1,-35274.41582116965,-14630.834439712424,0
69,1,6,79223.61672442689,3,0,1,67427.28122024961,0,-12804.500414061491,29482.090262921913,0
62,1,6,8470.081468131562,2,1,0,125419.97097211372,1,44999.582736772834,-41425.615827071866,1
46,1,1,60033.86583690844,3,1,1,116201.691661955,0,35918.63895532749,10162.531975008009,2
25,0,7,13563.160584427647,4,1,0,28566.52514288995,1,-51839.958159107715,-36074.655513631835,0
58,0,4,43553.24415472463,2,0,0,25088.76243415473,0,-55237.85144294566,-6075.417761261509,0
65,0,3,96597.70015516556,4,0,0,86120.8739778028,0,5935.289383453346,46806.335208988494,2
36,1,8,19514.42698468865,2,0,0,24295.654587181885,1,-56094.96662034582,-30112.037833772327,0
65,1,2,3401.6548846032333,3,1,1,125502.61415290071,1,45068.72954432586,-46494.24450267063,1
56,1,9,42720.33389780427,2,0,0,45465.72255950919,0,-34863.18142418015,-6962.584390198594,0
63,1,8,57769.55876901549,4,1,0,36366.16620291706,0,-43922.63273985797,8110.817227567881,0
45,0,8,29751.773503139462,2,1,0,35994.00814280517,0,-44369.3947129249,-19905.877731736477,0
63,0,3,54176.80033766924,3,0,1,16332.41354216197,0,-63965.88109390526,4571.41697334186,0
44,0,4,95340.19462519872,1,1,1,99856.87475112472,0,19667.892902358028,45512.25821737901,2
21,1,2,31177.07874161204,3,0,1,33029.44392543483,0,-47330.153258374434,-18472.683563285656,0
32,1,2,30942.703119929083,3,1,0,42667.31688181562,1,-37692.93850973668,-18732.72187497195,0
52,0,4,48276.78978809543,1,1,0,115182.84510935128,0,34868.48955549621,-1591.7894322383,1
54,1,6,51531.63358913544,2,0,1,18047.375757781298,0,-62257.968493640365,1921.693040025173,0
18,0,5,136.59258750852166,3,1,0,38384.31577406245,1,-42057.954339044656,-49527.31850828644,0
20,1,1,61587.513120483985,1,0,1,30908.79284269094,0,-49369.82058613922,11943.289827551336,0
64,1,1,99735.73486647107,4,1,0,10678.861849337824,1,-69498.09940117963,50145.244140288974,0
41,0,6,29200.804947045657,1,0,0,85507.90079150083,0,5142.855273382884,-20588.68884756364,1
44,0,3,63081.00462665292,3,0,1,36604.75984508486,0,-43669.89682843027,13421.60893763767,0
57,1,3,462.16550340066885,4,1,0,98606.9105299982,1,18165.294026463263,-49362.10616759299,1
53,0,7,60432.661229689824,3,1,0,80249.13902492097,0,-32.724287744029425,10657.059625749498,2
51,0,1,44706.830942781795,1,0,0,103502.92738498244,1,23179.10722670729,-5130.6345905596245,1
46,1,1,53029.31534646737,4,0,1,147419.00750098357,0,67117.19255854485,3074.8815296669345,2
41,1,3,54390.49674923837,3,0,0,40782.36708807441,0,-39515.445305171634,4720.007828689704,0
41,1,8,17695.296929985372,1,0,0,103222.8002896457,1,22827.055351989344,-32141.326923602817,1
59,0,1,76996.81218792903,4,1,0,126705.52213150736,1,46467.60081105781,27097.448815581876,2
21,1,4,55546.9621010339,3,1,0,144034.07190321165,0,63738.97277761933,5601.532696244627,2
20,1,9,27019.445949699417,1,1,1,97126.80703742974,0,16755.91175371682,-22800.978677320498,1
51,1,4,93738.15465654324,3,1,1,28316.762941085635,0,-51876.2311268382,44100.719377265945,0
66,1,8,1277.371000405603,3,1,1,17538.70682738755,0,-62900.45152005351,-48331.036917388185,0
40,1,7,72593.72139997892,3,0,0,48991.83944942577,0,-31257.53090409493,22901.30794156582,0
69,0,3,38123.51856571038,2,0,1,139942.0223376578,0,59600.54317848383,-11810.952859637815,1
40,1,7,52254.48313113069,3,1,1,85170.45609973349,0,4866.7986051095795,2465.806147604184,2
62,1,7,29150.97494455816,4,1,0,91102.77540888016,0,10737.577467747338,-20653.416587720072,1
22,0,3,32125.21762633532,1,0,0,95484.35398532116,0,15127.060072922672,-17690.851613706942,1
48,1,2,1516.6214610901395,1,1,0,56510.13502896356,1,-23928.52449276179,-48195.55957107051,0
58,1,9,72984.50887119022,2,1,1,35422.72406321988,0,-44825.55752123943,23328.225567509224,0
23,0,1,71079.84108007184,2,0,0,143593.83704278024,1,63340.10009963739,21135.528855542325,2
54,1,7,65435.82004072222,2,1,1,115753.91022319312,0,35485.243345498195,15565.659368365821,2
27,0,4,87795.0680584008,3,1,0,81547.01711905192,0,1338.0091048464528,38015.913493588254,2
57,1,2,90126.7580558434,3,1,1,62738.72374989818,0,-17464.00867072922,40397.67753153656,0
24,0,2,55644.43194252554,4,1,0,77588.11860409589,1,-2706.4854011833377,5875.933027803825,0
56,0,8,68482.34920670628,1,0,0,14713.127510151544,1,-65547.0689162944,18881.22692666429,0
55,1,7,1099.8401070459795,1,1,1,44649.090989116594,0,-35790.63624735058,-48580.756119445185,0
38,0,7,84634.30588751986,3,1,0,45098.84080936678,0,-35118.454346356506,34952.215935039574,0
37,0,5,81641.34241294976,1,0,1,72348.62760327611,0,-7876.733760663163,31886.70293295198,2
20,1,8,2024.8618423494904,3,0,0,43077.6893389636,1,-37359.56936213741,-47651.553360844344,0
68,1,2,54282.521674171825,2,0,1,35964.002131779176,0,-44334.080566590164,4624.863367347716,0
39,0,2,90665.55704372696,3,1,1,117173.8860416949,0,36972.39525505874,40791.525850065,2
64,1,5,18138.798703128046,4,0,0,135090.75816843452,1,54696.081307931556,-31782.684030452456,1
21,0,1,35264.49215570981,3,0,0,19399.594336274844,1,-60949.07065147982,-14348.991373580946,0
45,0,6,33105.367851868104,3,1,0,39351.5343837777,0,-41002.950496410565,-16561.235619532083,0
29,1,4,35594.04753997515,1,0,1,118316.15277552854,0,37968.014676927574,-14282.830015361724,1
55,1,6,4188.603045510208,3,1,1,124216.87054901457,0,43785.08591931162,-45703.87547935227,1
68,0,7,27901.76837653664,4,1,1,80022.41429163836,0,-346.07069896253233,-21873.114184076796,1
53,1,3,29485.63127002356,3,1,1,107283.59299007295,0,26919.228759127916,-20361.847375115904,1
64,1,8,86587.20484895911,3,0,1,20864.042978592584,0,-59347.966001160414,36969.639858840725,0
58,0,7,35211.60071317026,2,1,1,128934.0221283459,0,48584.828150766305,-14693.548523670383,1
22,0,1,44721.673989355135,3,0,1,126582.02589864712,0,46258.16330908843,-5177.246109641877,1
30,0,6,38073.80598803887,3,0,0,107076.28658933892,0,26734.791389554026,-11773.151087501305,1
40,0,7,12067.344960158178,3,1,1,138285.7762914413,0,57874.921056398205,-37862.62386839587,1
67,0,4,99035.6757725624,4,1,0,16668.796882834587,0,-63510.04969210252,49429.237659288854,0
47,0,2,82582.51907047308,1,0,1,42334.89063389305,0,-37887.858132818976,32907.79617601958,0
54,1,9,54092.03070273668,2,1,1,60756.35054791479,0,-19542.32734728951,4368.356549277014,0
42,0,7,47636.44943891714,2,0,1,32202.44237156708,0,-48113.32413028604,-2011.169100922838,0
65,1,1,64925.47254630091,3,0,0,124075.872588927,1,43805.81731914406,15033.154141210587,2
44,1,8,32643.11485232382,3,0,1,116007.0512224829,0,35651.063700401035,-17227.60361880376,1
68,0,3,5028.287035447854,1,0,1,118255.34082500264,0,37825.81328376224,-44848.32023804003,1
31,1,4,40431.68136146872,3,0,1,50781.08617914215,0,-29553.93093769443,-9265.382441073692,0
65,0,5,98397.75774078608,4,0,0,116776.0832696431,0,36595.183149674005,48524.758390073235,2
64,1,1,18234.68058777228,1,1,0,27228.03519689487,1,-53166.00395521097,-31399.58797981256,0
53,0,6,52770.52921529723,3,0,1,24952.067873784403,0,-55350.00195637034,3142.198611107262,0
56,0,6,852.1396321578667,1,0,1,91768.03135884977,0,11327.47750960353,-48953.92300315408,1
33,0,2,12203.15151785848,2,1,1,16813.612226651974,1,-63596.450772797194,-37403.36436070564,0
39,0,6,58719.17004671171,3,1,0,141411.0831050459,0,61124.4402482625,8780.713829298824,2
38,1,8,29741.392950783495,1,0,1,56038.496775181,0,-24325.004816029963,-19969.632273066425,0
38,1,6,90568.44864606248,1,0,1,76784.56497746383,0,-3417.041204570036,40801.965599992145,2
25,1,4,40616.97659572348,3,0,1,123852.09306425966,0,43517.31026735062,-9274.659746468373,1
66,1,4,20803.359713105252,1,1,0,66007.40102174442,1,-14379.935780071246,-28934.178811277434,0
33,1,9,54559.176928470355,3,0,1,70290.34602063973,0,-10007.121865403213,4810.11420891677,0
48,0,6,79497.36351759627,3,0,1,58712.15582767212,0,-21518.866080761487,29779.042536360277,0
59,0,8,1941.969619739481,4,1,0,59241.282028536254,1,-21196.254517329107,-47777.48536039529,0
27,0,8,50552.01186300413,4,1,1,75513.74393690265,0,-4794.412686744807,789.054601087344,0
49,0,7,77342.65567271462,1,1,1,142429.9973320041,0,62192.94112073003,27401.4202860039,2
51,0,3,10358.865463202916,1,0,1,141042.53688242708,0,60627.12262437232,-39578.43795330226,1
26,1,1,90279.85189331454,1,1,0,86322.63258324593,1,6120.224062316716,40487.97211412968,2
34,0,5,26451.740996684937,2,0,0,73834.37171930682,0,-6537.952593446302,-23306.659031334188,1
28,0,2,17060.360771282678,3,1,1,123142.5613596044,1,42745.05504935987,-32829.30273325455,1
49,1,2,58925.60729026746,3,1,0,105330.08197112608,1,25044.1167734404,9083.226041795533,2
27,1,7,17503.114581802893,2,0,1,133418.87629695973,0,53022.51250422788,-32413.914039703504,1
39,0,3,67970.15203711821,2,0,1,112285.65778041468,0,32023.751493677773,18109.217570818444,2
34,0,8,49010.208199843,1,1,0,143328.20505629134,1,63015.702566607026,-933.3184674055447,1
21,1,9,10995.596176217992,3,0,0,134074.40368917483,1,53660.70946572967,-38923.154897370594,1
65,0,8,91249.0134582048,4,0,0,129734.88494375432,0,49534.90336087924,41341.53303665434,2
69,0,6,67320.54099635502,4,1,1,64816.73817438142,0,-15446.729455568595,17586.008030930177,0
64,0,5,54599.3026533768,2,0,1,64069.72713644803,0,-16227.611704610536,4866.803912751275,0
42,1,3,37434.061535013076,2,0,1,113768.39757790904,0,33425.17521244344,-12430.712882752254,1
38,0,3,13485.990467047171,3,1,1,21724.860874688973,0,-58681.80359725575,-36133.60752606396,0
54,0,7,70751.83710613221,3,0,0,55110.023648352755,0,-25144.272859331097,21043.13880706112,0
55,1,5,81365.58200290594,4,0,1,140511.33729767997,0,60285.00007849473,31429.441319977028,2
66,1,6,12581.88499383126,3,0,0,73014.17161182554,1,-7395.081993902597,-37174.281858814145,1
18,1,6,49456.76245381424,1,1,1,47785.75488437944,0,-32525.219886195977,-232.35743957478553,0
42,0,9,48484.61869924896,2,0,1,76703.30825442796,0,-3610.3575263025996,-1281.4987830090613,0
68,1,1,34991.17082199676,4,0,0,50402.54550707672,1,-29946.956967000733,-14704.86573117198,0
53,0,8,78934.18953918052,4,0,0,117556.52489755656,0,37323.794788816595,29059.18105047188,2
34,1,5,9952.978380684695,1,0,1,129084.71216801408,0,48668.25943572262,-39952.482558228236,1
58,0,6,20501.922487209,3,0,0,119572.15462131554,0,39183.82522353818,-29378.246023748485,1
41,1,6,160.27689185067473,3,1,1,30866.587945836018,0,-49575.59234186629,-49483.61625128468,0
19,0,1,37298.53880830149,2,0,1,57048.003192727105,0,-23295.37906081725,-12415.201294114653,0
57,0,3,29117.8167900372,1,1,1,39955.942799036035,0,-40409.162131299105,-20550.381953432538,0
32,1,6,86699.39837581565,4,0,1,15991.87663292189,0,-64219.81647623141,37094.80649378365,0
49,1,9,74581.02440761548,1,1,0,113484.55945458382,0,33240.25224865046,24716.874092069767,2
56,0,6,8447.21965622719,4,0,0,69970.34139920649,1,-10449.911158675735,-41300.82749075895,1
23,1,6,74095.59150623703,1,1,0,48727.23241071731,0,-31518.137937639847,24403.877316139733,0
18,0,1,67540.0221419557,3,0,0,53053.8511468224,1,-27208.99058877097,17836.81036879299,0
64,1,9,28172.42736003297,4,0,1,28902.30491950774,0,-51465.278153635896,-21466.334646324383,0
40,1,4,1546.0774704610049,2,0,1,125746.4886792074,0,45307.662097681765,-48350.464716605835,1
56,0,2,11516.240138871248,1,0,0,30149.428017416507,1,-50262.51124573604,-38125.7836293852,0
34,1,1,24994.108461855936,3,1,0,57364.28023565733,1,-23011.86703830125,-24720.430198144313,0
51,1,3,81662.2366152305,4,0,0,11034.310807242113,0,-69190.77748153172,32070.863484694106,0
58,0,3,46531.282590780866,3,0,1,71097.61423472909,0,-9221.232896880247,-3219.9012499814417,0
46,0,5,91839.55264590502,1,0,0,59672.07976680444,0,-20526.08104243331,42118.63184423101,0
26,1,1,78914.84594483,2,0,1,110674.28097577952,0,30441.523633812583,29058.16341919761,2
30,0,7,28710.817984400685,2,1,0,110143.90844464942,0,29777.470808386424,-21144.274294669296,1
23,1,1,84536.2156580513,1,0,0,15408.37247244599,1,-64809.07868554696,34933.18518796101,0
23,1,4,11672.484041075704,4,0,1,26220.94900830619,0,-54190.56043845638,-37959.07960441559,0
37,0,6,3611.752045400307,3,0,1,136647.64092883526,0,56214.27611937332,-46313.824814302,1
69,0,1,60853.81209133157,3,0,0,120851.76630970767,1,40570.880560085294,10970.09320024545,2
20,0,7,34174.303487963865,4,1,0,64527.88491299448,0,-15823.843000987064,-15559.342804392283,0
34,0,7,32942.56866626471,1,0,1,33292.42772404468,0,-47062.46922503285,-16707.900168582535,0
66,0,3,68720.81861316874,3,1,1,46509.38015557229,0,-33750.29395567789,19035.029117628023,0
29,0,4,85010.38278229037,3,0,1,102123.73568835836,0,21907.239735978757,35176.44685213749,2
65,1,6,32217.550534020145,1,1,1,142369.0180639991,0,62011.80399767526,-17723.36250463086,1
64,1,7,32501.382202250083,3,1,1,96203.3316257929,0,15847.037002891142,-17316.602858392238,1
62,0,4,53385.10392923871,4,0,0,13702.38425878053,0,-66598.00917018007,3786.7265566539427,0
18,1,9,65318.36020804398,4,0,1,101100.53779689806,0,20831.60993105767,15487.218641766442,2
34,1,9,20290.579555517787,1,0,0,142265.23000620276,1,61876.257283919185,-29650.01482796271,1
20,1,9,91267.91529118728,1,0,1,60209.741701468374,0,-19989.943279661624,41545.564847491485,0
43,1,6,65441.65238520121,4,1,1,140697.7950578883,0,60429.055228435565,15505.071662554321,2
32,0,2,62516.18113680982,1,1,0,103886.77553033752,1,23610.37627138244,12677.630367276412,2
53,1,2,90419.56360677682,4,1,0,36576.96756929258,1,-43624.89244486439,40760.14499946604,0
49,1,4,90726.5080594477,4,1,1,30342.78219484338,0,-49858.238411758895,41083.688617934116,0
49,0,9,13555.01206264893,4,0,1,34681.94381678192,0,-45724.58275123444,-36099.088014982175,0
21,0,3,14507.550397986724,3,0,1,107891.44043431772,0,27487.190592018946,-35341.493702163316,1
35,0,6,76194.86989401476,1,1,0,92532.98008051347,1,12293.044400346771,26386.503269126268,2
66,0,2,95687.99455439704,3,0,0,73776.09993951177,1,-6411.863229548442,45929.50422793421,2
36,1,1,66651.36785131079,1,1,1,46869.66197349107,0,-33395.52404353567,16964.626347767924,0
60,0,5,41131.69986071701,2,1,0,137012.36911875845,0,56678.91042228426,-8794.981210933838,1
69,1,8,68347.31397737456,3,1,1,39924.089332612624,0,-40336.55597972095,18679.06097402075,0
52,1,2,22881.157635653883,3,0,0,49704.870499838486,1,-30676.8758551872,-26812.978228015625,0
57,0,9,99796.62998077838,3,1,1,17688.540531498755,0,-62488.28345436741,50187.47382072606,0
31,0,8,43108.52178590181,2,1,1,48545.54254330481,0,-31782.338817260643,-6582.598750167825,0
50,0,3,93168.60025086955,1,1,1,139205.6747401566,0,59010.77094571832,43235.89441367916,2
31,0,1,43079.805286377494,2,0,0,36264.56325576998,1,-44063.35102995183,-6578.613623894758,0
51,0,4,92813.97811219236,1,0,1,38554.802446480135,0,-41640.688794773574,43149.2844806899,0
21,0,8,33568.54414799156,1,1,1,93996.83550395072,0,13643.390117522198,-16243.569277018774,1
41,1,3,76054.29846558066,1,0,0,89373.48867384107,1,9133.189913265931,26254.34536266223,2
46,1,2,95100.20124090165,1,0,0,34634.197508307174,1,-45555.19215159839,45445.939206442425,0
36,1,7,64598.067819576834,1,0,1,31597.08165010219,0,-48673.517706263214,14952.00108961897,0
23,1,4,67756.52257748762,2,0,1,26376.77487151708,0,-53885.39577299535,18124.34517248974,0
50,0,6,10288.624532205116,3,1,1,130551.96741171984,0,50136.40330366416,-39620.744575002784,1
66,0,5,47421.994716390094,2,1,1,101620.93094054153,0,21304.347402497035,-2410.4691067951644,1
57,1,2,88675.54060867876,3,1,0,143482.39405959265,1,63275.51111515374,38731.462744077486,2
36,1,2,24090.983623071817,3,1,1,33216.692730712886,0,-47161.773746733204,-25559.2521658884,0
18,1,9,78836.30134983131,4,0,0,74484.50762343801,0,-5748.33060424545,29075.984444457696,2
22,0,2,67570.98858039411,3,1,1,114026.49525128708,0,33763.51982996508,17705.420069004227,2
44,0,8,22298.596474053746,2,0,1,39896.764974286074,0,-40486.49787898184,-27369.42051294861,0
33,0,8,28279.120526796443,4,1,1,105854.74405677093,0,25487.172126410485,-21564.54912825377,1
23,1,1,42756.09001206971,1,1,0,76332.4699463251,1,-3996.448408478682,-7009.01969791529,0
57,1,1,12512.921552072565,1,0,0,70316.03223309644,1,-10093.395482709238,-37236.06050800931,1
30,0,4,91337.1297158207,3,1,0,100299.6702355321,0,20100.027477788666,41508.028437129666,2
65,0,2,73935.76050720554,1,0,1,75477.22370737692,0,-4768.666872012662,24172.81758123487,2
52,1,1,36496.41000035797,1,1,0,124801.81988830549,1,44456.06169542912,-13397.740652656983,1
36,1,9,29966.549530496177,4,1,1,140272.9914454101,0,59909.79075797931,-19968.77426642304,1
